Bios Serial Number	User	Name	Os Name	Asset Notes	Last Inventory	Cs Manufacturer	Cs Model	Last User	Warranty Start	Warranty End	Assigned To	Function	Floor	Room
C02Q5E2WG8WN	patk	QST-ML-0223	Mac OS X 10.10.5 (x86_64)	661	10/1/2016 9:50	"Apple, Inc."	"MacBookPro11,4"		9/2/2015 0:00	9/1/2018 0:00	patk	Secondary		661
PC08ZGPU	monic	QST-WL-0246	Microsoft Windows 7 Enterprise x64	671	9/29/2016 9:48	LENOVO	20BXCTO1WW	AD\monic	11/30/-001 00:00:00	11/30/-001 00:00:00	monic	Secondary		671
C02RGPYAFVH5	utter	QST-ML-0226	Mac OS X 10.11.6 (x86_64)	670	10/1/2016 18:38	"Apple, Inc."	"MacBookPro12,1"		4/7/2016 0:00	4/6/2019 0:00	utter	Primary		670
C02QD35GGG7J	rclarke	QST-MD-0122	Mac OS X 10.11.6 (x86_64)	609	10/1/2016 19:04	"Apple, Inc."	"iMac17,1"		5/31/2016 0:00	5/30/2019 0:00	rclarke	Primary		609
C1MRQ315H3QK	altucker	QST-ML-0227	Mac OS X 10.11.6 (x86_64)	658A	10/1/2016 19:58	"Apple, Inc."	"MacBookAir7,2"		5/20/2016 0:00	5/19/2019 0:00	altucker	Primary		658A
C02R30CXGG78	clongoni	QST-MD-0125	Mac OS X 10.11.6 (x86_64)	619	10/1/2016 19:56	"Apple, Inc."	"iMac16,2"		5/25/2016 0:00	5/24/2019 0:00	clongoni	Primary		619
C02RR05EG8WL	dkupor	QST-ML-0202	Mac OS X 10.11.6 (x86_64)	619A	10/1/2016 18:03	"Apple, Inc."	"MacBookPro11,4"		5/26/2016 0:00	5/25/2019 0:00	dkupor	Primary		619A
C02RT229GG7L	bickart	QST-MD-0134	Mac OS X 10.11.6 (x86_64)	669	10/1/2016 18:34	"Apple, Inc."	"iMac17,1"		8/3/2016 0:00	8/2/2019 0:00	bickart	Secondary		669
C02S44JVGG7J	mehrenre	QST-MD-0136	Mac OS X 10.11.6 (x86_64)	604	9/29/2016 11:51	"Apple, Inc."	"iMac17,1"		8/3/2016 0:00	8/2/2019 0:00	mehrenre	Primary		604
MJ45F6C	davidr	QST-WD-0351	Microsoft Windows 7 Enterprise x64	644	7/20/2016 9:04	LENOVO	3212BJ7	AD\davidr	8/1/2013 0:00	7/21/2017 0:00	davidr	Secondary		644
D25FN0V1DHJV	kkchang	SMG637MAC-1	Mac OS X 10.11.6 (x86_64)	637	10/1/2016 16:33	"Apple, Inc."	"iMac12,2"		5/6/2011 0:00	5/5/2014 0:00	kkchang	Primary		637
PK05B9H	gmpowers	QST-WL-0269	Microsoft Windows 10 Enterprise x64	640A	8/30/2016 13:52	LENOVO	2355BE3	AD\gmpowers	8/4/2013 0:00	7/24/2017 0:00	gmpowers	Primary		640A
MJRLPRF	lagha	SMG634A-1	Microsoft Windows 7 Professional x64	634A	6/27/2016 11:07	LENOVO	3212AV7	AD\lagha	8/21/2012 0:00	8/11/2016 0:00	lagha	Primary		634A
PK2LARM	rebitzer	QST-WL-0248	Microsoft Windows 7 Enterprise x64	637 A	10/1/2016 19:42	LENOVO	3448AR2	AD\rebitzer	2/1/2014 0:00	1/31/2018 0:00	rebitzer	Secondary		637 A
C02MV4A8FD56	fatema1	SMG548AMACLT-1	Mac OS X 10.9.5 (x86_64)	620	10/1/2016 18:52	"Apple, Inc."	"MacBookPro11,2"		6/14/2014 0:00	6/13/2017 0:00	fatema1	Primary		620
MJ017J69	abcohen	QST-WD-0116	Microsoft Windows 7 Enterprise x64	53 Bay State Road. Room 210	10/1/2016 18:07	LENOVO	10A6S07J00	AD\abcohen	7/23/2014 0:00	7/22/2018 0:00	abcohen	Primary		53 Bay State Road. Room 210
R90F5FUP	kericson	SMG615BLT-2	Microsoft Windows 10 Pro x64	615B	9/30/2016 10:02	LENOVO	20BTS0L500	AD\kericson	2/9/2015 0:00	2/8/2019 0:00	kericson	Secondary		615B
MJ033D9J	kericson	QST-WD-0316	Microsoft Windows 7 Enterprise x64	615B	10/1/2016 19:40	LENOVO	10A6S2JT00	AD\kericson	10/10/2015 0:00	10/9/2019 0:00	kericson	Primary		615B
R90J7UK9	pfoxp	QST-WL-0252	Microsoft Windows 7 Enterprise x64	514B	10/1/2016 11:34	LENOVO	20BTS2BL00	AD\pfoxp	12/10/2015 0:00	12/9/2019 0:00	pfoxp	Primary		514B
C02RP31ZG8WL	ssamuels	QST-WL-0273	Microsoft Windows 10 Enterprise x64	643A	10/1/2016 19:41	Apple Inc.	"MacBookPro11,4"	AD\ssamuels	6/16/2016 0:00	6/16/2019 0:00	ssamuels	Primary		643A
PC0CST8H	jwoodson	QST-WL-0280	Microsoft Windows 10 Enterprise x64	515E	9/30/2016 13:59	LENOVO	20FAS1MA00	AD\jwoodson	5/25/2016 0:00	5/24/2020 0:00		Primary		515E
C02R2554GG78	davidrbu.edu	QST-MD-0124	Mac OS X 10.11.6 (x86_64)	644	10/1/2016 19:56	"Apple, Inc."	"iMac16,2"		7/8/2016 0:00	7/7/2019 0:00	davidr	Primary		644
PC0E8X2V	gmpowers	QST-WL-0304	Microsoft Windows 10 Enterprise x64	640A-2	10/1/2016 18:48	LENOVO	20FAS4SF00	AD\gmpowers	7/29/2016 0:00	7/28/2020 0:00	gmpowers	Primary		640A-2
MJPBXNB	ytlee	QST-WD-0347	Microsoft Windows 7 Enterprise x64	668	8/10/2016 11:48	LENOVO	4524AY5	AD\ytlee	7/5/2012 0:00	6/25/2016 0:00	ytlee	Primary		668
MJ762AN	ali1	QST-WD-0321	Microsoft Windows 7 Enterprise x64	606	8/23/2016 15:59	LENOVO	36901K3	AD\ali1	5/26/2013 0:00	5/15/2017 0:00	bird33	Secondary		606
MJ49E1L	jres	QST-WD-0302	Microsoft Windows 7 Enterprise x64	663	8/18/2016 13:13	LENOVO	3212BJ7	AD\jres	8/3/2013 0:00	7/23/2017 0:00	jres	Primary		663
MJ49E1P	bkadets	QST-WD-0344	Microsoft Windows 7 Enterprise x64	656A	7/18/2016 11:20	LENOVO	3212BJ7	AD\bkadets	8/3/2013 0:00	7/23/2017 0:00	bkadets	Secondary		656A
MJ761ZA	remaurer	QST-WD-0258	Microsoft Windows 7 Enterprise x64	650	9/2/2016 7:23	LENOVO	36901K3	AD\remaurer	5/26/2013 0:00	5/15/2017 0:00	remaurer	Primary		650
MJWZXE1	smgitsse	QST-WD-0206	Microsoft Windows 7 Enterprise x64	644A	10/1/2016 19:36	LENOVO	4524A61	QST-WD-0206\istds-admin	6/16/2011 0:00	6/15/2015 0:00	fcharvet	Primary		644A
MJ92M7P	jheineke	QST-WD-0222	Microsoft Windows 7 Enterprise x64	669A	10/1/2016 18:38	LENOVO	3212BJ7	AD\jheineke	8/27/2013 0:00	8/16/2017 0:00	jheineke	Primary		669A
MJPBXNF	cwnewell	SMG656B-1	Microsoft Windows 7 Enterprise x64	656B	10/1/2016 18:21	LENOVO	4524AY5	AD\cwnewell	7/5/2012 0:00	6/25/2016 0:00	cwnewell	Primary		656B
R9F42K9	rnichols	SMG648LT-1	Microsoft Windows 7 Professional x64	648	6/30/2016 7:41	LENOVO	4243C13	AD\rnichols	7/29/2011 0:00	7/28/2015 0:00	rnichols	Primary		648
C02KGQ4XDNCV	janelle	SMG669AMAC-1	Mac OS X 10.11.6 (x86_64)	669A	10/1/2016 19:09	"Apple, Inc."	"iMac13,2"		6/29/2013 0:00	6/28/2016 0:00	jheineke	Secondary		669A
R9V6N0F	mshwartz	QST-WL-0243	Microsoft Windows 7 Enterprise x64	665	4/19/2016 7:41	LENOVO	2355BE3	AD\mshwartz	11/7/2012 0:00	11/7/2016 0:00	mshwartz	Secondary		665
C02LL4LPF6T6	jheineke	SMG669AMACLT-1	Mac OS X 10.9.5 (x86_64)	669A	6/17/2016 12:48	"Apple, Inc."	"MacBookAir6,2"		10/28/2013 0:00	10/27/2016 0:00	jheineke	Secondary		669A
38180142353	rnichols	SMG648LT-2	Microsoft Windows 8.1 Pro x64		10/1/2016 19:59	Microsoft Corporation	Surface Pro 3	AD\rnichols	9/18/2014 0:00	9/17/2015 0:00	rnichols	Secondary		
R902K58F	jjaeker	QST-WL-0266	Microsoft Windows 7 Enterprise x64	657A	10/1/2016 17:38	LENOVO	20A8A0A5US	AD\jjaeker	6/20/2014 0:00	6/19/2018 0:00	jjaeker	Primary		657A
R90FYXZU	ytlee	QST-WL-0202	Microsoft Windows 7 Enterprise x64	660	9/30/2016 16:55	LENOVO	20A8S2PA00	AD\ytlee	5/16/2015 0:00	5/15/2019 0:00	ytlee	Secondary		660
MJ02KDS4	mshwartz	QST-WD-0212	Microsoft Windows 7 Enterprise x64	665	10/1/2016 18:31	LENOVO	10A6S25900	AD\mshwartz	6/4/2015 0:00	6/3/2019 0:00	mshwartz	Primary		665
34181451753	cwnewell	QST-WL-0217	Microsoft Windows 8.1 Pro x64	656B	9/30/2016 21:21	Microsoft Corporation	Surface Pro 3	AD\cwnewell	9/24/2015 0:00	9/25/2016 0:00	cwnewell	Secondary		656B
C02PX3K1G8WN	aakkas	QST-ML-0217	Mac OS X 10.10.5 (x86_64)	601	10/1/2016 19:55	"Apple, Inc."	"MacBookPro11,4"		7/20/2015 0:00	7/19/2018 0:00	aakkas	Primary		601
C02Q32NVFVH8	bellamym	QST-ML-0218	Mac OS X 10.11.6 (x86_64)	673	9/30/2016 15:12	"Apple, Inc."	"MacBookPro12,1"		7/17/2015 0:00	7/16/2018 0:00	bellamym	Primary		673
37830754953	jheineke	QST-WL-0253	Microsoft Windows 10 Pro x64	669A	9/23/2016 13:45	Microsoft Corporation	Surface Pro 4	AD\jheineke	3/4/2016 0:00	3/2/2020 0:00	jheineke	Secondary		669A
MJ03TNKB	pekoz	QST-WD-0294	Microsoft Windows 10 Enterprise x64	607	10/1/2016 18:28	LENOVO	10FCS05H00	AD\pekoz	4/15/2016 0:00	4/14/2020 0:00	pekoz	Primary		607
R90KCV94	pmorriso	QST-WL-0267	Microsoft Windows 7 Enterprise x64	627A	9/30/2016 14:40	LENOVO	20BFS4EA00	AD\pmorriso	4/14/2016 0:00	4/13/2020 0:00	pmorriso	Primary		627A
MJ03UWBW	srrosent	QST-WD-0338	Microsoft Windows 10 Enterprise x64	560	10/1/2016 18:27	LENOVO	10FCS05H00	AD\srrosent	4/27/2016 0:00	4/26/2020 0:00	srrosent	Primary		560
F5KRJ0D1F9VN	istds-admin	QST-WD-0221	Microsoft Windows 10 Enterprise x64	655	9/14/2016 12:41	Apple Inc.	"MacPro6,1"	.\istds-admin	4/7/2016 0:00	4/7/2019 0:00	ren	Secondary		655
F5KRJ0D1F9VN	istds-admin	QST-MD-0123	Mac OS X 10.11.5 (x86_64)	655	9/14/2016 12:59	"Apple, Inc."	"MacPro6,1"		4/7/2016 0:00	4/7/2019 0:00	ren	Primary		655
R90KV98K	rnichols	QST-WL-0301	Microsoft Windows 10 Enterprise x64	648	10/1/2016 19:49	LENOVO	20FCS0VF00	AD\rnichols	6/20/2016 0:00	6/19/2020 0:00	rnichols	Primary		648
MJ0421KF	ytlee	QST-WD-0349	Microsoft Windows 10 Enterprise x64	668	10/1/2016 19:20	LENOVO	10FCS05H00	AD\ytlee	6/11/2016 0:00	6/10/2020 0:00	ytlee	Primary		668
C02RTJA6FVH5	bkadets	QST-ML-0232	Mac OS X 10.11.6 (x86_64)	656A	10/1/2016 17:26	"Apple, Inc."	"MacBookPro12,1"		7/7/2016 0:00	7/6/2019 0:00	bkadets	Primary		656A
MJ046W1A	joglekar	QST-WD-0267	Microsoft Windows 10 Enterprise x64	675	10/1/2016 19:05	LENOVO	10FCS05H00	AD\joglekar	7/20/2016 0:00	7/19/2020 0:00	joglekar	Primary		675
C02S33PPGG7L	jres	QST-MD-0132	Mac OS X 10.11.6 (x86_64)	633	9/28/2016 23:52	"Apple, Inc."	"iMac17,1"		8/3/2016 0:00	8/2/2019 0:00	jres	Primary		633
C02S403SGG7L	bird33	QST-MD-0135	Mac OS X 10.11.6 (x86_64)	606	10/1/2016 19:56	"Apple, Inc."	"iMac17,1"		8/3/2016 0:00	8/2/2019 0:00	bird33	Primary		606
R90L7UNH	jrdixon	QST-WL-0259	Microsoft Windows 10 Enterprise x64	661A	10/1/2016 19:16	LENOVO	20FCS0VF00	AD\jrdixon	8/4/2016 0:00	8/3/2020 0:00	jrdixon	Secondary		661A
C02LD0Z6F5N8	kmac	SMG501MACLT-1	Mac OS X 10.11.6 (x86_64)	501	9/30/2016 15:29	"Apple, Inc."	"MacBookAir6,1"		10/4/2013 0:00	10/3/2016 0:00	kmac	Secondary		501
2UA8300Z1M	lmmyka	QST-WD-0240	Microsoft Windows 7 Professional	343 A	7/24/2015 2:00	Hewlett-Packard	HP xw4600 Workstation	AD\lmmyka	7/27/2008 0:00	8/2/2014 0:00	nelee	Shared		343 A
MJ45F5X	kmac	SMG501-1	Microsoft Windows 7 Enterprise x64	501	8/18/2016 14:45	LENOVO	3212BJ7	AD\kmac	8/1/2013 0:00	7/21/2017 0:00	kmac	Primary		501
MJ49E1T	dthall	SMG558-1	Microsoft Windows 7 Enterprise x64	558	6/2/2016 1:30	LENOVO	3212BJ7	AD\dthall	8/3/2013 0:00	7/23/2017 0:00	dthall	Primary		558
MJ761YH	emsull	QST-WD-0374	Microsoft Windows 10 Enterprise x64	628	9/30/2016 9:18	LENOVO	36901K3	AD\emsull	5/26/2013 0:00	5/15/2017 0:00	lbaird	Shared		628
MJ45F6B	frenchjd	SMG616-1	Microsoft Windows 7 Enterprise x64	616	10/1/2016 19:29	LENOVO	3212BJ7	AD\frenchjd	8/1/2013 0:00	7/21/2017 0:00	frenchjd	Primary		616
MJ761YR	susilo2	QST-WD-0252	Microsoft Windows 7 Enterprise x64	515C	9/29/2016 15:46	LENOVO	36901K3	AD\susilo2	5/26/2013 0:00	5/15/2017 0:00	hartman1	Shared		515C
C02HN0DUDHJP	sdeacon	QST-WD-0204	Microsoft Windows 7 Professional x64	633	10/1/2016 19:48	Apple Inc.	"iMac12,2"	AD\sdeacon	7/14/2012 0:00	7/14/2015 0:00	sdeacon	Primary		633
CND0350NRP	mbarton	SMG616LT	Microsoft Windows 7 Professional	623	6/30/2015 14:14	Hewlett-Packard	HP EliteBook 8440p	AD\mbarton	9/3/2014 0:00	9/2/2014 0:00	mbarton	Reserve		623
2UA8291Q0S	rtsulliv	SMG632A-1	Microsoft Windows 7 Professional	633 A	10/1/2016 18:34	Hewlett-Packard	HP xw4600 Workstation	AD\rtsulliv	7/23/2008 0:00	8/26/2013 0:00	rtsulliv	Shared		633 A
R9KWBE0	jackmc	SMG552LT-2	Microsoft Windows 7 Professional x64		4/16/2016 4:56	LENOVO	4174WK1	AD\jackmc	12/26/2011 0:00	1/4/2016 0:00	jackmc	Secondary		
C02LN0E3F5YW	kekram	SMG647AMACLT-1	Mac OS X 10.9.5 (x86_64)	504	5/17/2016 18:06	Apple/Intel	"MacBookAir6,1"		11/7/2013 0:00	11/6/2016 0:00	kekram	Secondary		504
C02L5C7KF8J4	istds-admin	SMG619AMAC-1	Mac OS X 10.11.5 (x86_64)	619A	7/15/2016 10:47	"Apple, Inc."	"iMac14,2"		10/14/2013 0:00	10/13/2016 0:00	eheaphy	Primary		619A
MJ19TYV	tharper	QST-WD-0293	Microsoft Windows 7 Professional x64	104Q	6/13/2016 9:50	LENOVO	3212BJ7	AD\tharper	12/9/2013 0:00	11/28/2017 0:00	tharper	Secondary		104Q
MJ008E08	yjc256	SMG571	Microsoft Windows 7 Professional x64	635	5/9/2016 10:11	LENOVO	10A6A03RUS	AD\yjc256	1/23/2014 0:00	1/22/2018 0:00	yjc256	Secondary		635
5085340253	asodano	SMG570LT-1	Microsoft Windows 8.1 Pro x64	570	10/12/2015 20:24	Microsoft Corporation	Surface Pro 2	AD\asodano	4/10/2014 0:00	4/9/2015 0:00	asodano	Primary		570
D25M207AF8J4	istds-admin	SMG502DMAC-1	Mac OS X 10.11.6 (x86_64)	502D	10/1/2016 19:47	"Apple, Inc."	"iMac14,2"		1/28/2014 0:00	1/27/2017 0:00	kekram	Primary		502D
C02LX4TEF8J4	wkahn	SMG653MAC-1	Mac OS X 10.10.5 (x86_64)	653	10/1/2016 12:07	"Apple, Inc."	"iMac14,2"		2/17/2014 0:00	2/16/2017 0:00	wkahn	Primary		653
MJ00ERWJ	ffoulkes	SMG550-1	Microsoft Windows 7 Professional x64	550	10/1/2016 18:20	LENOVO	10A6A03RUS	AD\ffoulkes	3/1/2014 0:00	2/28/2018 0:00	ffoulkes	Primary		550
2UA8500SXY	wbachman	SMG618A	Microsoft Windows 7 Enterprise x64	618 A	10/1/2016 19:41	Hewlett-Packard	HP xw4600 Workstation	AD\wbachman	12/12/2008 0:00	1/5/2014 0:00	mcpereir	Primary		618 A
2UA838183L	tanastas	SMG632-1	Microsoft Windows 7 Enterprise x64	632	10/1/2016 19:24	Hewlett-Packard	HP xw4600 Workstation	AD\tanastas	9/21/2008 0:00	10/28/2013 0:00	levindj	Shared		632
C1MMGW3XDTY3	jmando	SMG545MACLT	Mac OS X 10.11.4 (x86_64)	545	10/1/2016 14:52	"Apple, Inc."	"MacBookPro9,2"		6/9/2014 0:00	6/8/2017 0:00	jmando	Primary		545
MJ01AGC0	kgbiddle	SMG647A-1	Microsoft Windows 7 Enterprise x64	647A	10/1/2016 18:18	LENOVO	30AJS03T00	AD\kgbiddle	8/28/2014 0:00	8/28/2017 0:00	kgbiddle	Primary		647A
48246443453	kgbiddle	SMG647ALT	Microsoft Windows 8.1 Pro x64	647A	8/25/2016 16:11	Microsoft Corporation	Surface Pro 3	AD\kgbiddle	12/16/2014 0:00	12/15/2015 0:00	kgbiddle	Secondary		647A
PF01CR90	dstolow	SMG525LT	Microsoft Windows 7 Enterprise x64	525	10/1/2016 18:17	LENOVO	20ARA05BUS	AD\dstolow	6/6/2014 0:00	6/5/2018 0:00	dstolow	Primary		525
C02NH16DG3QP	mbarton	SMG623MACLT-1	Mac OS X 10.11.6 (x86_64)	623	10/1/2016 19:41	"Apple, Inc."	"MacBookPro11,3"		10/7/2014 0:00	10/6/2017 0:00	mbarton	Primary		623
Parallels-1F B8 B3 65 8B DF 44 18 A0 A3 D3 0C 6B D1 51 91	mbarton	SMG623LT-1	Microsoft Windows 7 Enterprise x64	623	9/8/2015 9:22	Parallels Software International Inc.	Parallels Virtual Platform	AD\mbarton	11/30/-001 00:00:00	11/30/-001 00:00:00	mbarton	Secondary		623
C02NK5JUG5RP	jackmc	SMG522MACLT-1	Mac OS X 10.9.5 (x86_64)	5th floor	10/1/2016 17:59	"Apple, Inc."	"MacBookAir6,2"		10/27/2014 0:00	10/26/2017 0:00	jackmc	Primary		5th floor
R9KEMGG	aimin	SMG643LT-2	Microsoft Windows 7 Professional x64	643	4/25/2016 20:16	LENOVO	4243VKK	AD\aimin	12/11/2011 0:00	12/10/2015 0:00	aimin	Primary		643
C02H98SMDHJP	lbaird	SMG564MAC-1	Mac OS X 10.11.6 (x86_64)	502A	10/1/2016 19:54	"Apple, Inc."	"iMac12,2"		4/5/2012 0:00	4/4/2015 0:00	lbaird	Primary		502A
C02PMBJPFVH7	eheaphy	QST-ML-0201	Mac OS X 10.10.5 (x86_64)	619A	10/1/2016 19:54	"Apple, Inc."	"MacBookPro12,1"		5/6/2015 0:00	5/5/2018 0:00	eheaphy	Secondary		619A
C02PN58HFVH5	sdeacon	QST-ML-0209	Mac OS X 10.10.5 (x86_64)	633	10/1/2016 18:05	"Apple, Inc."	"MacBookPro12,1"		6/17/2015 0:00	6/16/2018 0:00	sdeacon	Secondary		633
C02PX302FVH5	kscrowe	QST-ML-0211	Mac OS X 10.11.6 (x86_64)	556	10/1/2016 19:16	"Apple, Inc."	"MacBookPro12,1"		6/25/2015 0:00	6/24/2018 0:00	kscrowe	Secondary		556
MJ02PXKS	hartman1	QST-WD-0226	Microsoft Windows 7 Enterprise x64	515 D	10/1/2016 18:26	LENOVO	10A6S25900	AD\hartman1	6/29/2015 0:00	6/28/2019 0:00	hartman1	Primary		515 D
R90GH5GM	asodano	QST-WL-0216	Microsoft Windows 7 Enterprise x64	570	9/29/2016 16:38	LENOVO	20BTS2BL00	AD\asodano	7/10/2015 0:00	7/9/2019 0:00	asodano	Secondary		570
R90J7KP8	kgbiddle	QST-WL-0250	Microsoft Windows 7 Enterprise x64	647A	10/1/2016 19:29	LENOVO	20BFS4EA00	AD\kgbiddle	12/8/2015 0:00	12/7/2019 0:00	kgbiddle	Secondary		647A
C02RF0SHGFWN	lbaird	QST-ML-0225	Mac OS X 10.11.6 (x86_64)	502A	10/1/2016 19:35	"Apple, Inc."	"MacBookAir7,1"		4/7/2016 0:00	4/6/2019 0:00	lbaird	Primary		502A
C02RD019GG7J	kscrowe	QST-MD-0118	Mac OS X 10.11.6 (x86_64)	556	10/1/2016 15:13	"Apple, Inc."	"iMac17,1"		4/21/2016 0:00	4/20/2019 0:00	kscrowe	Primary		556
MJ03TMQX	yjc256	QST-WD-0295	Microsoft Windows 10 Enterprise x64	571	10/1/2016 18:17	LENOVO	10FCS05H00	AD\yjc256	4/15/2016 0:00	4/14/2020 0:00	yjc256	Primary		571
PC0CSU1R	rouse	QST-WL-0279	Microsoft Windows 10 Enterprise x64	613	9/30/2016 12:45	LENOVO	20FAS1MA00	AD\rouse	5/26/2016 0:00	5/25/2020 0:00	rouse	Primary		613
PC0D2MY2	jackmc	QST-WL-0300	Microsoft Windows 10 Enterprise x64	552	10/1/2016 19:21	LENOVO	20FMS1LU00	AD\jackmc	6/6/2016 0:00	6/5/2020 0:00	jackmc	Secondary		552
PC0CSUGM	pjhutch	QST-WL-0349	Microsoft Windows 10 Enterprise x64	642A	9/30/2016 20:43	LENOVO	20FAS1MA00	AD\pjhutch	5/25/2016 0:00	5/24/2020 0:00	pjhutch	Primary		642A
MJ04A0BT	kmac	QST-WD-0372	Microsoft Windows 10 Enterprise x64	501	10/1/2016 19:05	LENOVO	10FCS05H00	AD\kmac	8/10/2016 0:00	8/9/2020 0:00	kmac	Primary		501
W80344H8DB6	somahony	SMG658AMAC-1	Mac OS X 10.10.5 (x86_64)	Home	10/1/2016 17:04	"Apple, Inc."	"iMac11,3"		11/4/2010 0:00	11/3/2013 0:00	somahony	Secondary		Home
C02KX0D1F8J5	somahony	QST-MD-0103	Mac OS X 10.11.6 (x86_64)	647	10/1/2016 19:36	"Apple, Inc."	"iMac14,2"		2/26/2014 0:00	2/25/2017 0:00	somahony	Primary		647
MJ00ESAG	furman	QST-WD-0249	Microsoft Windows 7 Enterprise x64	653A	10/1/2016 18:42	LENOVO	M93P10A6TA3	AD\furman	3/4/2014 0:00	3/3/2018 0:00	furman	Primary		653A
C02NR322G5RP	grodal	SMG657MACLT-1	Mac OS X 10.9.5 (x86_64)	657	10/1/2016 15:06	"Apple, Inc."	"MacBookAir6,2"		11/28/2014 0:00	11/27/2017 0:00	grodal	Primary		657
C1MPQ6DYG944	prrusso	QST-ML-0205	Mac OS X 10.11.6 (x86_64)	502B	10/1/2016 19:07	"Apple, Inc."	"MacBookAir7,2"		5/23/2015 0:00	5/22/2018 0:00	prrusso	Primary		502B
C02PM6EBFVH7	ianmash	QST-ML-0203	Mac OS X 10.11.6 (x86_64)	143 Bay State Rd - Room 302	10/1/2016 16:14	"Apple, Inc."	"MacBookPro12,1"		5/26/2015 0:00	5/25/2018 0:00	ianmash	Primary		143 Bay State Rd - Room 302
C02PWAKWG8WN	gstoller	QST-ML-0212	Mac OS X 10.10.5 (x86_64)	143 Bay state Road: Room 303	10/1/2016 19:07	"Apple, Inc."	"MacBookPro11,4"		6/25/2015 0:00	6/24/2018 0:00	gstoller	Primary		143 Bay state Road: Room 303
C02Q20FBGFWK	pcosway	QST-ML-0215	Mac OS X 10.11.6 (x86_64)	656C	9/30/2016 15:09	"Apple, Inc."	"MacBookAir7,1"		7/9/2015 0:00	7/8/2018 0:00	pcosway	Primary		656C
C02P232LFY11	tsimcoe	QST-MD-0108	Mac OS X 10.11.6 (x86_64)	641	10/1/2016 15:00	"Apple, Inc."	"iMac15,1"		7/16/2015 0:00	7/15/2018 0:00	tsimcoe	Primary		641
R90GP2BL	jalipuma	QST-WL-0232	Microsoft Windows 7 Enterprise x64	"143 Bay State Rd, Room 502"	10/1/2016 19:06	LENOVO	20BTS2BL00	AD\jalipuma	7/23/2015 0:00	7/22/2019 0:00	jalipuma	Primary		"143 Bay State Rd, Room 502"
C02R906GGG7N	kfab	QST-MD-0117	Mac OS X 10.11.6 (x86_64)	651A	10/1/2016 19:47	"Apple, Inc."	"iMac17,1"		4/6/2016 0:00	4/5/2019 0:00	kfab	Primary		651A
MJ03ZTGT	cflammer	QST-WD-0361	Microsoft Windows 10 Enterprise x64	634A	9/23/2016 16:46	LENOVO	10FCS05H00	AD\cflammer	6/2/2016 0:00	6/1/2020 0:00	cflammer	Primary		634A
R90KPQHN	cflammer	QST-WL-0262	Microsoft Windows 10 Enterprise x64	634A	10/1/2016 19:30	LENOVO	20FCS0VF00	AD\cflammer	5/31/2016 0:00	5/30/2020 0:00	cflammer	Secondary		634A
MJ761YA	emsull	QST-WD-0248	Microsoft Windows 7 Enterprise x64	120	5/19/2016 0:17	LENOVO	36901K3	AD\emsull	5/25/2013 0:00	5/14/2017 0:00	emsull	Primary		120
MJPBXNC	rsharit	QST-WD-0286	Microsoft Windows 7 Enterprise x64	112A	6/16/2016 9:59	LENOVO	4524AY5	AD\rsharit	7/5/2012 0:00	6/25/2016 0:00	rsharit	Secondary		112A
MJ761ZL	ivankap	QST-WD-0282	Microsoft Windows 7 Professional x64	110A	4/21/2016 2:00	LENOVO	36901K3	AD\ivankap	5/26/2013 0:00	5/15/2017 0:00	ivankap	Secondary		110A
MJ19TYL	dvariti	QST-WD-0287	Microsoft Windows 7 Professional x64	112D	4/21/2016 1:43	LENOVO	3212BJ7	AD\dvariti	12/9/2013 0:00	11/28/2017 0:00	dvariti	Primary		112D
MJ19TZE	racheld2	QST-WD-0229	Microsoft Windows 7 Professional x64	104S	6/10/2016 9:14	LENOVO	3212BJ7	AD\racheld2	12/9/2013 0:00	11/28/2017 0:00	racheld2	Secondary		104S
MJ19TZB	josephfs	QST-WD-0289	Microsoft Windows 7 Professional x64	110C	6/21/2016 13:48	LENOVO	3212BJ7	AD\josephfs	12/9/2013 0:00	11/28/2017 0:00	josephfs	Primary		110C
MJ19TYN	rgwebb	QST-WD-0292	Microsoft Windows 7 Professional x64	110B	5/31/2016 1:38	LENOVO	3212BJ7	AD\rgwebb	12/9/2013 0:00	11/28/2017 0:00	rgwebb	Secondary		110B
MJ19TZD	istds-admin	QST-WD-0285	Microsoft Windows 7 Professional x64	112E	6/16/2016 13:53	LENOVO	3212BJ7	QST-WD-0285\istds-admin	12/9/2013 0:00	11/28/2017 0:00	atristan	Secondary		112E
MJ19TYX	smgcrcws	QST-WD-0281	Microsoft Windows 7 Professional x64	110	10/1/2016 18:16	LENOVO	3212BJ7	AD\smgcrcws	12/9/2013 0:00	11/28/2017 0:00	matychak	Shared		110
MJ19TYR	marjoun	QST-WD-0330	Microsoft Windows 10 Enterprise x64	122	7/8/2016 14:59	LENOVO	3212BJ7	AD\marjoun	12/9/2013 0:00	11/28/2017 0:00	gbmann	Primary		122
MJ19TZC	jmoutar	QST-WD-0253	Microsoft Windows 7 Professional x64	132	5/29/2016 6:54	LENOVO	3212BJ7	AD\jmoutar	11/29/2013 0:00	11/28/2017 0:00	kparry	Primary		132
PC0CSUGL	mglennon	QST-WL-0274	Microsoft Windows 10 Enterprise x64	112C	10/1/2016 3:01	LENOVO	20FAS1MA00	AD\mglennon	5/25/2016 0:00	5/24/2020 0:00	mglennon	Primary		112C
