Bios Serial Number	User	Name	Os Name	Asset Notes	Last Inventory	Cs Manufacturer	Cs Model	Last User	Warranty Start	Warranty End	Assigned To	Function	Floor	Room
MJ27L25	bbethune	OUR-HAR-315	Microsoft Windows 7 Professional x64	315	5/28/2016 19:17	LENOVO	36901K3	AD\bbethune	6/18/2013 0:00	6/7/2017 0:00	gdefronz	classroom		315
MJ27L24	questromuser	OUR-HAR-426	Microsoft Windows 7 Professional x64	426	5/28/2016 18:40	LENOVO	36901K3	OUR-QST-426\istds-admin	6/18/2013 0:00	6/7/2017 0:00	gdefronz	classroom		426
MJ761ZK	knsinger	OUR-QST-310	Microsoft Windows 7 Professional x64	310	4/21/2016 1:45	LENOVO	36901K3	AD\knsinger	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		310
MJ761ZB	stamatos	OUR-QST-240	Microsoft Windows 7 Professional x64	240	4/15/2016 1:19	LENOVO	36901K3	AD\stamatos	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		240
MJ762AG	pdoherty	OUR-HAR-211	Microsoft Windows 7 Professional x64	211	5/28/2016 19:24	LENOVO	36901K3	OUR-QST-211\istds-admin	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		211
MJ762CA	sina	OUR-HAR-304	Microsoft Windows 7 Professional x64	304	5/28/2016 19:17	LENOVO	36901K3	OUR-HAR-304\istds-admin	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		304
MJ762CT	smgexec	QST-WD-0098	Microsoft Windows 7 Professional x64	417	5/28/2016 19:21	LENOVO	36901K3	AD\smgexec	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		417
MJ762CN	smguser	OUR-QST-322	Microsoft Windows 7 Professional x64	322	4/29/2016 0:20	LENOVO	36901K3	AD\smguser	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		322
MJ762CM	cbab	OUR-QST-324	Microsoft Windows 7 Professional x64	324	4/4/2016 1:14	LENOVO	36901K3	AD\Spowell	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		324
MJ762CG	arakotz	OUR-QST-302	Microsoft Windows 7 Professional x64	302	4/21/2016 1:49	LENOVO	36901K3	AD\arakotz	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		302
MJ762AY	ksolheim	OUR-QST-222	Microsoft Windows 7 Professional x64	222	4/4/2016 0:35	LENOVO	36901K3	AD\ksolheim	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		222
MJ762AF	utopia	OUR-QST-SPARE	Microsoft Windows 7 Professional x64	342	3/9/2016 8:49	LENOVO	36901K3	OUR-QST-SPARE\istds-admin	5/26/2013 0:00	5/15/2017 0:00	gdefronz	Spare		342
MJ762CB	smgexec	QST-WD-0099	Microsoft Windows 7 Professional x64	419	5/28/2016 19:08	LENOVO	36901K3	AD\smgexec	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		419
MJ762AZ	rpwilson	QST-WD-0101	Microsoft Windows 7 Professional x64	424	4/8/2016 2:00	LENOVO	36901K3	AD\rpwilson	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		424
MJ02KCM	questromuser	QST-WD-0113	Microsoft Windows 7 Professional x64	658	5/28/2016 19:00	LENOVO	36901K3	AD\questromuser	10/31/2013 0:00	10/30/2017 0:00	gdefronz	Classroom		658
MJ761YK	smguser	OUR-QST-105	Microsoft Windows 7 Professional x64	105	4/8/2016 1:53	LENOVO	36901K3	AD\smguser	5/26/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		105
MJ762CX	questromuser	OUR-HAR-210	Microsoft Windows 7 Professional x64	210	5/28/2016 19:21	LENOVO	36901K3	OUR-QST-210\istds-admin	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		210
MJ762BX	smguser	OUR-QST-410	Microsoft Windows 7 Professional x64	410	4/8/2016 1:51	LENOVO	36901K3	AD\smguser	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		410
MJ762BN	pmcmanus	OUR-HAR-208	Microsoft Windows 7 Professional x64	208	5/28/2016 19:12	LENOVO	36901K3	AD\pmcmanus	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		208
MJ762BZ	questromuser	OUR-HAR-312	Microsoft Windows 7 Professional x64	312	5/28/2016 19:25	LENOVO	36901K3	OUR-QST-312\istds-admin	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		312
MJ762BF	istds-admin	OUR-HAR-404	Microsoft Windows 7 Professional x64	404	5/28/2016 19:16	LENOVO	36901K3	OUR-QST-404\istds-admin	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		404
MJ762BM	sdeckard	QST-WD-0115	Microsoft Windows 7 Professional x64	508	5/28/2016 19:09	LENOVO	36901K3	AD\sdeckard	5/26/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		508
MJ761ZC	yotam	OUR-QST-316	Microsoft Windows 7 Professional x64	316	5/24/2016 1:33	LENOVO	36901K3	AD\yotam	5/26/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		316
MJ761XX	smguser	QST-WD-0160	Microsoft Windows 7 Professional x64	114	4/15/2016 2:22	LENOVO	36901K3	AD\smguser	5/25/2013 0:00	5/14/2017 0:00	gdefronz	Classroom		114
MJ762AW	questromuser	OUR-HAR-220	Microsoft Windows 7 Professional x64	220	5/28/2016 18:29	LENOVO	36901K3	AD\questromuser	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		220
MJ762BW	munsell	OUR-QST-408	Microsoft Windows 7 Professional x64	408	4/4/2016 0:52	LENOVO	36901K3	AD\munsell	5/26/2013 0:00	5/15/2017 0:00	gdefronz	classroom		408
MJ761ZT	smguser	SMGMOBILE-13	Microsoft Windows 7 Professional x64		5/26/2016 19:43	LENOVO	36901K3	AD\smguser	5/26/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		
MJ761YN	smguser	OUR-QST-224	Microsoft Windows 7 Professional x64	224	4/4/2016 0:58	LENOVO	36901K3	AD\smguser	5/16/2013 0:00	5/15/2017 0:00	gdefronz	classroom		224
MJ762AE	questromuser	OUR-HAR-306	Microsoft Windows 7 Professional x64	306	5/28/2016 18:42	LENOVO	36901K3	AD\questromuser	5/16/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		306
MJ762CL	smguser	QST-WD-0130	Microsoft Windows 7 Professional x64	326	4/29/2016 0:06	LENOVO	36901K3	AD\smguser	5/16/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		326
MJ01SFNC	istds-admin	SMGCONF414	Microsoft Windows 7 Enterprise x64	414	1/13/2016 14:22	LENOVO	10AAS33900	AD\smguser	11/25/2014 0:00	11/24/2018 0:00	gdefronz	Classroom		414
MJ01SFNB	smguser	SMGCONF412	Microsoft Windows 7 Enterprise x64	412	1/13/2016 14:23	LENOVO	10AAS33900	AD\smguser	11/25/2014 0:00	11/24/2018 0:00	gdefronz	Classroom		412
MJ762BP	questromuser	QST-WD-0114	Microsoft Windows 7 Professional x64	615	5/28/2016 18:54	LENOVO	36901K3	AD\bdupee	5/16/2013 0:00	5/15/2017 0:00	gdefronz	Classroom		615
MJ02NSEJ	gdefronz	QST-WD-0140	Microsoft Windows 7 Enterprise x64	424	4/27/2016 15:35	LENOVO	10AAS4GE00	AD\gdefronz	6/20/2015 0:00	6/19/2019 0:00	gdefronz	Classroom		424
MJ02NSEE	smguser	QST-WD-0141	Microsoft Windows 7 Enterprise x64	424	1/25/2016 16:24	LENOVO	10AAS4GE00	AD\smguser	6/20/2015 0:00	6/19/2019 0:00	gdefronz	Classroom		424
MJ02NSEG	smguser	QST-WD-0142	Microsoft Windows 7 Enterprise x64	424	5/18/2016 11:09	LENOVO	10AAS4GE00	AD\smguser	6/21/2015 0:00	6/20/2019 0:00	gdefronz	Classroom		424
MJ02NSEH	eteran	QST-WD-0143	Microsoft Windows 7 Enterprise x64	424	1/25/2016 16:08	LENOVO	10AAS4GE00	AD\eteran	6/20/2015 0:00	6/19/2019 0:00	gdefronz	Classroom		424
MJ02NSED	manfreda	QST-WD-0144	Microsoft Windows 7 Enterprise x64	424	10/5/2015 8:05	LENOVO	10AAS4GE00	AD\manfreda	6/20/2015 0:00	6/19/2019 0:00	gdefronz	Classroom		424
MJ02NSEF	smguser	QST-WD-0145	Microsoft Windows 7 Enterprise x64	424	10/26/2015 14:12	LENOVO	10AAS4GE00	AD\smguser	6/21/2015 0:00	6/20/2019 0:00	gdefronz	Classroom		424
MJ02YR1Z	smguser	QST-WD-0131	Microsoft Windows 7 Enterprise x64	326	5/28/2016 19:19	LENOVO	10AAS4GE00	AD\smguser	9/3/2015 0:00	9/2/2019 0:00	gdefronz	Classroom		326
MJ02YR21	smguser	QST-WD-0133	Microsoft Windows 7 Enterprise x64	326	4/21/2016 1:51	LENOVO	10AAS4GE00	AD\smguser	9/3/2015 0:00	9/2/2019 0:00	gdefronz	Classroom		326
MJ02YR23	smguser	QST-WD-0134	Microsoft Windows 7 Enterprise x64	326	5/28/2016 19:32	LENOVO	10AAS4GE00	AD\smguser	9/3/2015 0:00	9/2/2019 0:00	gdefronz	Classroom		326
MJ02YR24	smguser	QST-WD-0135	Microsoft Windows 7 Enterprise x64	326	5/28/2016 18:30	LENOVO	10AAS4GE00	AD\smguser	9/3/2015 0:00	9/2/2019 0:00	gdefronz	Classroom		326
MJ02YR22	smguser	QST-WD-0136	Microsoft Windows 7 Enterprise x64	326	5/28/2016 19:19	LENOVO	10AAS4GE00	AD\smguser	9/3/2015 0:00	9/2/2019 0:00	gdefronz	Classroom		326
MJ036ZLP	Administrator	QST-WD-0181	Microsoft Windows 10 Enterprise x64		5/6/2016 12:59	LENOVO	10AAS4GE00	.\Administrator	11/6/2015 0:00	11/5/2019 0:00	gdefronz	Classroom		
MJ03SF55	smgexec	QST-WD-0172	Microsoft Windows 10 Enterprise x64		5/28/2016 19:07	LENOVO	10FLS0E400	AD\smgexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF5B	smgexec	QST-WD-0176	Microsoft Windows 10 Enterprise x64		5/28/2016 19:07	LENOVO	10FLS0E400	AD\smgexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF5A	smgexec	QST-WD-0173	Microsoft Windows 10 Enterprise x64		5/28/2016 19:07	LENOVO	10FLS0E400	AD\smgexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF5C	smgexec	QST-WD-0174	Microsoft Windows 10 Enterprise x64		5/28/2016 19:00	LENOVO	10FLS0E400	AD\smgexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF5D	smgexec	QST-WD-0175	Microsoft Windows 10 Enterprise x64		5/28/2016 19:00	LENOVO	10FLS0E400	AD\smgexec	4/5/2016 0:00	4/4/2020 0:00	gdefronz	Classroom		
MJ03SF53	Administrator	QST-WD-0178	Microsoft Windows 10 Enterprise x64		5/5/2016 17:07	LENOVO	10FLS0E400	.\Administrator	11/30/-001 00:00:00	11/30/-001 00:00:00	gdefronz	Classroom		
MJ03SF54	smgexec	QST-WD-0177	Microsoft Windows 10 Enterprise x64		5/28/2016 18:58	LENOVO	10FLS0E400	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	gdefronz	Classroom		
MJ03SF59	smgexec	QST-WD-0171	Microsoft Windows 10 Enterprise x64		5/28/2016 18:56	LENOVO	10FLS0E400	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	gdefronz	Classroom		
MJ03SF58	smgexec	QST-WD-0170	Microsoft Windows 10 Enterprise x64		5/10/2016 16:37	LENOVO	10FLS0E400	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	gdefronz	Classroom		
MJ03SF5E	smgexec	QST-WD-0179	Microsoft Windows 10 Enterprise x64		5/10/2016 16:12	LENOVO	10FLS0E400	AD\smgexec	11/30/-001 00:00:00	11/30/-001 00:00:00	gdefronz	Classroom		
